RowIndex,Tag,ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction,Text,ChildrenJSON
221,,292,292,Thiết Bố Sam,Trấn phái tiêu thức,"Một trong những Thiếu Lâm tuyệt kỹ, là công phu đắc ý của Huyền Trừng Đại sư. Sử dụng có thể giúp đệ tử Thiếu Lâm giữ tư thế phòng thủ",FightSkillShaoLin1_12,511,585,-1,"0,SubCast_ThietBoSam","0,Cast_SL;0,Buff_ThietBoSam",,,,,,,Active,SingleTargetBuff,0,4,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,shaolin_tiebushan,,20,,
222,,293,293,Bách Vô Cấm Kỵ,Hỗ trợ bản thân,Những điều cấm kỵ của Phật môn không áp dụng với đệ tử Thiếu Lâm. Sử dụng có thể giúp đệ tử Thiếu Lâm miễn dịch với hiệu quả phản diện,FightSkillShaoLin1_13,512,-1,-1,,"0,Cast_SL;0,BachVoCamKy",,,"0,Buff_BachVoCamKy",,,,Active,SingleTargetBuff,0,4,true,50,false,false,0,0,1200,Self,0,300,1,-1,-1,true,shaolin_baiwujinji,,20,,
223,,294,294,Phá Nạp Công,Bị động,"Từ các loại vũ khí như Trường đao, thương giúp đệ tử Thiếu Lâm tăng khả năng công kích ngoại công",FightSkillShaoLin1_14,-1,-1,-1,,,,,,,,,Passive,None,0,5,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,shaolin_ponagong,,20,,
224,,295,295,Nhất Phách Lưỡng Tản,Tấn công một mục tiêu,"Một trong những Thiếu Lâm tuyệt kỹ, là công phu đắc ý của Huyền Tịch Đại sư. Sử dụng gây sát thương lớn cho đối phương, đồng thời khiến đối phương rơi vào trạng thái cương ngạnh",FightSkillShaoLin1_15,513,-1,-1,,"0,Cast_SL;200,Fly_NhatPhachLuongTan",,"0,EXP_NhatPhachLuongTan",,,,,Active,MeleeSingleTarget,0,5,true,1,true,true,3,0,600,Enemy,0,300,1,-1,-1,true,shaolin_yipailiangzan,,20,,
225,,29501,-1,Nhất Phách Lưỡng Tản - Cương ngạnh,,"Cương ngạnh, giảm tốc độ di chuyển",FightSkillShaoLin1_15,-1,-1,-1,,,,,"0,CuongNganh",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,shaolin_yipailiangzan_child,,20,,
226,,296,292,Vi Đà Chử,Trấn phái tiêu thức,"Một trong những Thiếu Lâm tuyệt kỹ, là công phu đắc ý của Huyền Bi Đại sư. Sử dụng có thể giúp đệ tử Thiếu Lâm giữ tư thế tấn công",FightSkillShaoLin1_16,515,585,-1,"0,SubCast_ThietBoSam","0,Cast_SL;0,Buff_ViDaChu",,,,,,,Active,SingleTargetBuff,0,5,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,shaolin_weituozhu,,20,,
227,,297,297,Khí Quán Trường Hồng,Hỗ trợ bản thân,"Chân khí Phật môn dồi dào tập trung trên cơ thể, sử dụng có thể giúp tăng tỉ lệ hội tâm nhất kích của đệ tử Thiếu Lâm",FightSkillShaoLin2_1,516,-1,-1,,"0,Cast_SL;0,KhiQuanTruongHong",,,,,,,Active,SingleTargetBuff,0,5,true,50,false,false,0,0,1200,Self,0,300,1,-1,-1,true,shaolin_qiguanchanghong,,20,,
228,,298,298,Như Lai Thần Chưởng,Tấn công một mục tiêu,Một loại thần công không rõ nguồn gốc. Sử dụng sẽ tạo lên một cước kinh thiên động địa vào đối phương,FightSkillShaoLin2_2,517,-1,-1,,"0,Cast_SL;100,NhuLaiThanChuong","0,Fly_NhuLaiThanChuong","0,EXP_NhuLaiThanChuong",,,,,Active,MeleeSingleTarget,0,6,true,10,true,true,3,0,300,Enemy,0,300,1,-1,-1,true,shaolin_rulaishenzhang,,20,,
229,,299,299,Minh Kính Đài,Hỗ trợ bản thân,"Bồ đề bản vô thụ, minh kính diệc phi đài. Sử dụng có thể giúp đệ tử Thiếu Lâm sẽ không bị ảnh hưởng bởi hiệu quả hỏa thất minh",FightSkillShaoLin2_3,518,-1,-1,,"0,Cast_SL;100,MinhKinhDai",,,,,,,Active,SingleTargetBuff,0,6,true,30,false,false,0,0,300,Self,0,300,1,-1,-1,true,shaolin_mingjingtai,,20,,
230,,300,300,Kim Cang Bất Hoại Thể,Hỗ trợ bản thân,"Một trong những Thiếu Lâm tuyệt kỹ, là công phu đắc ý của Tiên Hiền Hối Minh Đại sư. Sử dụng khiến kẻ thù chỉ có thể gây một nửa sát thương lên đệ tử Thiếu Lâm",FightSkillShaoLin2_4,519,-1,-1,,"0,Cast_SL;200,KimCangBatHoaiThe",,,"0,Buff_KimCangBatHoaiThe",,,,Active,SingleTargetBuff,0,6,true,60,false,false,0,0,300,Self,0,300,1,-1,-1,true,shaolin_jingangbuhuaiti,,20,,
231,,301,301,Dịch Cân Đoạn Cốt,Hỗ trợ bản thân,Thần công ghi chép từ Thiếu Lâm Đệ nhất tuyệt học Dịch Cân Kinh. Sử dụng sẽ tăng và hồi sinh lực.,FightSkillShaoLin2_5,707,-1,-1,,"0,Cast_SL;0,SubCast_DichCanDoanCot1;0,SubCast_DichCanDoanCot",,,,,,,Active,SingleTargetBuff,0,55,false,65,false,false,0,0,1200,Self,0,300,1,-1,-1,true,shaolin_yijinduangu,,20,,
232,,30101,-1,Dịch Cân Đoạn Cốt - Phục hồi,,Phục hồi sinh lực cho bản thân.,FightSkillShaoLin2_5,-1,-1,-1,,,,,"0,DichCanDoanCot",,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,shaolin_yijinduangu_child,,20,,
233,,302,302,Di Lặc Hộ Thân,Hỗ trợ đồng đội,Sự quan tâm của Thiếu Lâm đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao thể lực cho đồng đội,FightSkillShaoLin2_6,698,-1,-1,,"0,Cast_SL;600,SubCast_DiLacHoThan",,,,,,,Active,SingleTargetBuff,0,1,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,shaolin_milehushen,,20,,
234,,303,303,Đảo Chuyển Càn Khôn,Hỗ trợ đồng đội,Sự quan tâm của Thiếu Lâm đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng sát thương cho đồng đội,FightSkillShaoLin2_7,698,-1,-1,,"0,Cast_SL;600,SubCast_DiLacHoThan",,,,,,,Active,SingleTargetBuff,0,55,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,shaolin_daozhuanqiankun,,20,,
235,,304,304,Diệt Thử Triều Thực,Hỗ trợ bản thân,"Một trong những Thiếu Lâm tuyệt kỹ, Kiêm cụ rất có hiệu quả trong việc gây rối loạn và kinh động kẻ thù. Sử dụng sẽ thu hút những quái vật xung quanh tấn công đệ tử Thiếu Lâm",MenpaiLiveSkill2_9,506,-1,-1,,"0,Cast_SL",,,,,,,Active,SingleTargetBuff,0,3,false,1,false,false,0,7,1200,Self,0,300,1,-1,-1,true,shaolin_mieshuchaoshi,,20,,
236,,305,305,Điệu Hổ Ly Sơn,Hỗ trợ bản thân,"Tuyệt học Thiếu Lâm, gây nhiễu loạn và trấn nhiếp địch, làm giảm khả năng gây thương tổn lên đệ tử Thiếu Lâm",MenpaiLiveSkill2_11,698,-1,-1,,"0,Cast_SL;600,SubCast_DiLacHoThan",,,,,,,Active,SingleTargetBuff,0,55,false,45,false,false,0,0,1200,Self,0,300,1,-1,-1,true,shaolin_diaohulishan,,20,,
237,,306,306,Từ Hàng Phổ Độ,Hỗ trợ đồng đội,"Tuyệt kỹ bắt nguồn từ phật môn, loại công phu chí kỳ, chí mật. Thi triển sẽ bảo vệ mục tiêu, đồng thời khi kết thúc trạng thái bảo vệ sẽ khiến cho đối thủ xung quanh không thể chống đỡ.",FightSkillShaoLin2_8,735,-1,-1,,"0,Cast_SL;0,Cast_TuHangPhoDo",,,"0,Buff_TuHangPhoDo",,,,Active,SingleTargetBuff,0,55,false,80,true,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,shaolin_cihangpudu,,20,,
238,,30601,-1,Từ Hàng Phổ Độ - Khống chế,,"Tê Liệt, không thể di chuyển, không thể thao tác, không thể sử dụng kỹ năng",FightSkillShaoLin2_8,-1,-1,-1,,,,,"0,TeLiet",,,,Auto,MultipleTargetsAroundSelf,-1,-1,false,1,false,false,0,10,0,Enemy,0,300,1,100,-1,false,shaolin_cihangpudu_child,,20,,
239,,30602,-1,Từ Hàng Phổ Độ - Tản công,,"Tản công, không thể sử dụng kỹ năng",FightSkillShaoLin2_8,-1,-1,-1,,,,,"0,TanCong",,,,Auto,MultipleTargetsAroundSelf,-1,-1,false,1,false,false,0,10,0,Enemy,0,300,1,100,-1,false,shaolin_cihangpudu_child_2,,20,,
240,,307,307,Huyền Ấn Ngộ Phật,Tấn công một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân gây lượng sát thương tuyện đối cho đối thủ",FightSkillshipotianjing_6,755,-1,-1,,"0,Cast_SL;0,Fly_HuyenAnNgoPhat",,"0,EXP_HuyenAnNgoPhat",,,,,Active,MeleeSingleTarget,0,72,false,1,true,true,3,0,600,Enemy,0,800,1,-1,-1,true,eighthbook_damage_physical,,20,,
241,,308,308,Từ Tâm Bi Mẫn,Khống chế một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân, đồng thời dễ dàng khống chế đối thủ",FightSkillkunxiansuo_6,754,-1,-1,,"0,Cast_SL;0,TuTamBiMan",,"0,PhongHuyet",,,,,Active,MeleeSingleTarget,0,72,false,1,true,false,3,0,300,Enemy,0,800,1,-1,-1,true,eighthbook_control_physical,,20,,
242,,311,311,Thôi Tâm Chưởng,Tấn công một mục tiêu liên tục,Công phu nhập môn của Minh Giáo đệ tử. Sử dụng sẽ gây sát thương liên tiếp lên đối phương,FightSkillMingJiao_1,520,-1,-1,,"0,Cast_MJ",,"0,ThoiTamChuong",,,,,Active,MeleeSingleTarget,1,7,true,1,true,true,3,0,800,Enemy,0,300,3,-1,-1,false,mingjiao_tuixinzhang,,20,,
243,,312,312,Huyết Trận Bát Phương,Tấn công nhiều mục tiêu xung quanh,"Bính tử Huyết Chiến, công phu bá đạo nhất chiêu thất thương. Sử dụng sẽ gây sát thương lớn lên nhiều đối thủ xung quanh đệ tử Minh Giáo",FightSkillMingJiao_2,521,-1,-1,,"0,Cast_MJ;1000,HuyetTranBatPhuong",,"0,EXP_HuyetTranBatPhuong",,,,,Active,MultipleTargetsAroundSelf,1,7,true,10,true,true,0,7,1200,Enemy,0,300,1,90,-1,true,mingjiao_xuezhenbafang,,20,,
244,,313,313,Viêm Long Vô Song,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Lã Sư Tương Thánh Sử. Sử dụng sẽ gây sát thương thuộc tính Hỏa lên đối phương",FightSkillMingJiao_3,522,-1,-1,,"0,Cast_MJ;0,Cast_ViemLongVoSong",,"0,ViemLongVoSong",,,,,Active,MeleeSingleTarget,1,8,true,45,true,true,3,0,800,Enemy,0,300,1,-1,-1,true,mingjiao_yanlongwushuang,,20,,
245,,314,314,Quỳ Hoa Trục Nhật,Hỗ trợ bản thân,Thuật khinh công trong quyển Bí Cấp Quỳ Hoa. Sử dụng tăng tốc độ di chuyển,FightSkillMingJiao_4,523,-1,-1,,"0,Cast_MJ;0,Cast_QuyHoaTrucNhat",,,"0,Buff_QuyHoaTrucNhat",,,,Active,SingleTargetBuff,1,8,true,20,false,false,0,0,300,Self,0,300,1,-1,-1,true,mingjiao_kuihuazhuri,,20,,
246,,315,315,Quỳ Hoa Điểm Huyệt Thủ,Khống chế một mục tiêu,Võ công trong quyển Bí Cấp Quỳ Hoa. Sử dụng sẽ khiến cho đối phương rơi vào trạng thái phong huyệt,FightSkillMingJiao_5,524,-1,-1,,"0,Cast_MJ2",,,"0,QuyHoaDiemHuyetThu",,,,Active,MeleeSingleTarget,1,8,true,30,true,false,3,0,300,Enemy,0,300,1,100,-1,true,mingjiao_kuihuadianxueshou,,20,,
247,,316,316,Quỳ Hoa Hướng Dương,Hỗ trợ bản thân và đồng đội xung quanh,Võ công trong quyển Bí Cấp Quỳ Hoa. Sử dụng sẽ tăng ngoại công cho đồng đội xung quanh,FightSkillMingJiao_6,525,-1,-1,,"0,Cast_MJ;300,QuyHoaHuongDuong",,,,,,,Active,MultipleTargetsBuff,1,8,true,40,false,false,0,7,1200,SelfAndAlly,0,300,1,-1,-1,true,mingjiao_kuihuaxiangyang,,20,,
248,,317,317,Nộ Phát Xung Quan,Hỗ trợ bản thân,"Tầng thứ nhất của quyển tâm pháp Thiên Địa Na Di Pháp, bước vào cảnh giới công thủ. Sử dụng sẽ tăng ngoại công công kích nhưng đồng thời sẽ làm giảm ngoại công phòng ngự của đệ tử Minh Giáo",FightSkillMingJiao_7,526,-1,-1,,"0,Cast_MJ;100,NoPhatXungQuan",,,"0,Buff_NoPhatXungQuan",,,,Active,SingleTargetBuff,1,9,true,20,false,false,0,0,1200,Self,0,300,1,-1,-1,true,mingjiao_nufazhongguan,,20,,
249,,318,318,Lý Đại Đào Cương,Hỗ trợ bản thân,"Tâng thứ ba của quyển tâm pháp Thiên Địa Na Di Pháp, bước vào cảnh giới sinh tử. Sau khi sử dụng, khiến đệ tử Minh Giáo có thể tự sống lại khi bị tử vong",FightSkillMingJiao_8,527,-1,-1,,"0,Cast_MJ;100,LyDaiDaoCuong",,,,,,,Active,SingleTargetBuff,1,9,true,30,false,false,15,0,1200,Self,0,300,1,-1,-1,true,mingjiao_lidataogang,,20,,
250,,319,319,Đấu Chiến Tinh Di,Tấn công một mục tiêu,"Tầng thứ sáu của quyển tâm pháp Thiên Địa Na Di Pháp, bước vảo cảnh giới hư thực. Sau khi sử dụng có thể gây sát thương và giảm nộ khí của đối phương",FightSkillMingJiao_9,528,-1,-1,,"0,Cast_MJ",,"0,DauChienTichDi",,,,,Active,MeleeSingleTarget,1,9,true,40,true,true,3,0,600,Enemy,0,300,1,100,-1,true,mingjiao_douzhanjingyi,,20,,
251,,320,320,Kích Lưu Giáp,Bị động,Tăng khả năng ngoại thủ,FightSkillMingJiao_10,-1,-1,-1,,,,,,,,,Passive,None,1,10,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,mingjiao_jiliujia,,20,,
252,,321,321,Thủy Yêm Thất Quân,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Lâm Thế Trưởng Giáo chủ. Sử dụng sẽ gây sát thương lớn lên đối thủ, khiến đối thủ rơi vào trạng thái suy nhược",FightSkillMingJiao_11,533,-1,-1,,"0,Cast_MJ",,"0,ThuyYemThatQuan",,,,,Active,MeleeSingleTarget,1,10,true,1,true,true,3,0,1200,Enemy,0,300,1,-1,-1,true,mingjiao_shuiyanshijun,,20,,
253,,32101,-1,Thủy Yêm Thất Quân - Hư nhược,,"Hư nhược, giảm thể lực, trí lực",FightSkillMingJiao_11,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,mingjiao_shuiyanshijun_child,,20,,
254,,322,322,Thủy Thần Hạ Phàm,Trấn phái tiêu thức,"Thủy Thần Cộng Công giáng phàm, mang theo khí huyết của Hồng Thủy. Sử dụng có thể giúp đệ tử Minh Giáo giữ tư thế phòng thủ",FightSkillMingJiao_12,535,534,-1,"0,PreCast_ThuyThanHaPham","0,Cast_MJ;0,Buff_ThuyThanHaPham",,,,,,,Active,SingleTargetBuff,1,10,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,mingjiao_shuishenxiafan,,20,,
255,,32201,-1,Thủy Thần Hạ Phàm - Hư nhược,,"Hư nhược, giảm nội ngoại công",FightSkillMingJiao_12,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,mingjiao_shuishenxiafan_child,,20,,
256,,323,323,Trường Sinh Thủy,Hỗ trợ đồng đội,Nước Trường Sinh. Sử dụng sẽ có hiệu quả làm giảm mất sinh lực liên tục cho đệ tử Minh Giáo và đồng đội,FightSkillMingJiao_13,532,-1,-1,,"0,Cast_MJ;200,TruongSinhThuy",,,,,,,Active,SingleTargetBuff,1,10,true,50,false,false,15,0,300,PeacePlayer,0,300,1,-1,-1,true,mingjiao_changshengshui,,20,,
257,,324,324,Liệt Diệm Đao,Bị động,"Từ các loại vũ khí như Trường đao, thương giúp đệ tử Minh Giáo tăng khả năng công kích ngoại công",FightSkillMingJiao_14,-1,-1,-1,,,,,,,,,Passive,None,1,11,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,mingjiao_lieyandao,,20,,
258,,325,325,Hỏa Thiêu Xích Bích,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Lã Sư Tương Thánh Sử. Sử dụng sẽ gây sát thương lớn lên đối thủ, khiến đối thủ rơi vào trạng thái thiêu đốt",FightSkillMingJiao_15,529,-1,-1,,"0,Cast_MJ;0,MJ_aaaaaaaaaa10",,"0,HoaThieuXichBich",,,,,Active,MeleeSingleTarget,1,11,true,1,true,true,3,0,1200,Enemy,0,300,1,-1,-1,true,mingjiao_huoqiaochibi,,20,,
259,,32501,-1,Hỏa Thiêu Xích Bích - Thiêu đốt,,"Thiêu đốt, mất máu liên tục mỗi giây",FightSkillMingJiao_15,-1,-1,-1,,,,,"0,ThieuDot",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,mingjiao_huoqiaochibi_child,,20,,
260,,326,322,Hỏa Thần Hạ Phàm,Trấn phái tiêu thức,"Hỏa Thần Chúc Dung giáng phàm, mang theo khí huyết của Liệt Hoả. Sử dụng có thể giúp đệ tử Minh Giáo giữ tư thế tấn công",FightSkillMingJiao_16,531,530,-1,"0,PreCast_HoaThanHaPham","0,Cast_MJ;0,Buff_HoaThanHaPham",,,,,,,Active,SingleTargetBuff,1,11,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,mingjiao_huoshenxiafan,,20,,
261,,327,327,Địa Ngục Hoả,Khống chế nhiều mục tiêu xung quanh,Dùng lửa địa ngục đốt cháy đối thủ. Sử dụng khiến đối thủ rơi vào trạng thái hôn mê,FightSkillMingJiao1_1,536,-1,-1,,"0,Cast_MJ;0,DiaNgucHoa",,,"0,HonMe",,,,Active,MultipleTargetsAroundSelf,1,11,true,50,true,false,0,5,300,Enemy,0,300,1,100,-1,true,mingjiao_diyuhuo,,20,,
262,,328,328,Hỏa Diệm Liên Hoàn Trảm,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Bàng Vạn Xuân Thánh Sử. Sử dụng sẽ gây cho đối thủ một đòn hủy diệt cực lớn",FightSkillMingJiao1_2,537,-1,-1,,"0,Cast_MJ","0,HoaDiemLienHoanTram",,,,,,Active,MeleeSingleTarget,1,12,true,10,true,true,3,0,300,Enemy,0,300,1,-1,-1,true,mingjiao_huoyanlianhuanzhan,,20,,
263,,329,329,Toạ Địa Cầu Toàn,Hỗ trợ bản thân,Võ công cổ thần bí của xứ Ba Tư Thánh Hỏa Mệnh. Sử dụng giúp đệ tử Minh Giáo không bị ảnh hưởng của hiệu quả tản công,FightSkillMingJiao1_3,538,-1,-1,,"0,Cast_MJ3",,,"0,ToaDiaCau",,,,Active,SingleTargetBuff,1,12,true,30,false,false,0,0,300,Self,0,300,1,-1,-1,true,mingjiao_zuodigouquan,,20,,
264,,330,330,Vô Trung Sinh Hữu,Hỗ trợ bản thân,"Thần công lưu truyền của Sơn Trung Lão Nhân trên núi Hoắc Sơn, chống hại người, diệt phật. Sử dụng đòn công kích của bản thân sẽ tăng khả năng phòng thủ, coi nhẹ mục tiêu",FightSkillMingJiao1_4,539,-1,-1,,"0,Cast_MJ1",,,"0,VoTrungSinhHuu",,,,Active,SingleTargetBuff,1,12,true,60,false,false,0,0,300,Self,0,300,1,-1,-1,true,mingjiao_wuzhongshengyou,,20,,
265,,331,331,Thuần Dương Vô Cực,Hỗ trợ bản thân,Cửu Dương Thiên Thư vốn được mệnh danh là thiên hạ võ học chi bảo. Sau khi sử dụng có thể tăng sát thương hệ hỏa và kháng hỏa,FightSkillMingJiao1_5,708,-1,-1,,"0,Cast_MJ;0,ThuanDuongVoCuc",,,"0,Buff_ThuanDuongVoCuc",,,,Active,SingleTargetBuff,1,56,false,65,false,false,0,0,1200,Self,0,300,1,-1,-1,true,mingjiao_chunyangwuji,,20,,
266,,332,332,Quỳ Hoa Thần Lực,Hỗ trợ đồng đội,Sự quan tâm của Minh Giáo đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao sức mạnh của đồng đội,FightSkillMingJiao1_6,699,-1,-1,,"0,Cast_MJ;600,all_bj00000",,,,,,,Active,SingleTargetBuff,1,7,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,mingjiao_kuihuashenli,,20,,
267,,333,333,Cự Hoả Thiêu Thiên,Hỗ trợ đồng đội,Sự quan tâm của Minh Giáo đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng sát thương cho đồng đội,FightSkillMingJiao1_7,699,-1,-1,,"0,Cast_MJ;600,all_bj00000",,,,,,,Active,SingleTargetBuff,1,56,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,mingjiao_juhuoqiaotian,,20,,
268,,334,334,Phong Hỏa Liên Thành,Khống chế một mục tiêu,"Tuyệt kỹ lưu truyền trong Cửu Dương Thiên Thư, dùng liệt hỏa để làm loạn tâm trí của đối thủ, sau khi sử dụng có thể khiến cho đối thủ bị choáng đồng thời kéo đối thủ đến gần bên đệ tử Minh Giáo",FightSkillMingJiao1_8,734,-1,-1,,"0,Cast_MJ4",,,"0,PhongHoaLienThanh",,,mingjiao_fenghuoliancheng,Active,MeleeSingleTarget,1,56,false,45,true,false,15,0,600,EnemyPlayer,0,300,1,100,-1,true,mingjiao_fenghuoliancheng,,20,,
269,,335,335,Nộ Hoả Liên Trảm,Hỗ trợ bản thân,"Tuyệt học trong Cửu Dương Thiên Thư, sau khi sử dụng càng chiến càng mãnh liệt, gia tăng lượng sát thương tương ứng, đồng thời trong lúc tấn công gia tăng tốc độ di chuyển của bản thân.",FightSkillMingJiao1_9,741,-1,-1,,"0,Cast_MJ;0,NoHoaLienTram;0,NoHoaLienTram1;0,NoHoaLienTram2",,,"0,Buff_NoHoaLienTram;0,Buff_NoHoaLienTram1",,,,Active,SingleTargetBuff,1,56,false,1,false,false,0,0,600,Self,0,300,1,-1,-1,true,mingjiao_nuhuolianzhan,,20,,
270,,33501,-1,Nộ Hỏa Liên Trảm - Cuồng bạo,,"Đánh trúng mục tiêu sát thương tăng dần, tối đa 15 lần",FightSkillMingJiao1_9,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,80,false,false,0,0,0,Self,0,300,1,-1,-1,false,mingjiao_nuhuolianzhan_child,,20,,
271,,336,336,Thiên Hỏa Nhiên Khung,Tấn công một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân gây lượng sát thương tuyện đối cho đối thủ",FightSkillshipotianjing_4,782,-1,-1,,"0,Cast_MJ;0,Fly_ThienHoaNhienKhung",,"0,EXP_ThienHoaNhienKhung",,,,,Active,MeleeSingleTarget,1,73,false,1,true,true,3,0,450,Enemy,0,300,1,100,-1,true,eighthbook_damage_physical,,20,,
272,,337,337,Phần Diễm Nhiễu Thân,Khống chế một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân, đồng thời dễ dàng khống chế đối thủ",FightSkillkunxiansuo_4,781,-1,-1,,"0,Cast_MJ;0,PhanDiemNhieuThan",,"0,PhongHuyet",,,,,Active,MeleeSingleTarget,1,73,false,1,true,false,3,0,1200,Enemy,0,300,1,100,-1,true,eighthbook_control_physical,,20,,
273,,341,341,Bàn Long Kích,Tấn công một mục tiêu liên tục,Công phu nhập môn của Cái Bang đệ tử. Sử dụng sẽ gây sát thương liên tiếp lên đối phương,FightSkillGaiBang1_1,540,-1,-1,,"0,Cast_GB","0,BanLongKich","0,EXP_BanLongKich",,,,,Active,MeleeSingleTarget,2,13,true,1,true,true,3,0,800,Enemy,0,300,3,-1,-1,false,gaibang_banlongji,,20,,
274,,34101,-1,Bàn Long Kích - Liên kích,,Phục hồi liên kích,FightSkillGaiBang1_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,gaibang_fuhuolianjidian,,20,,
275,,342,342,Thiên Lý Hoành Hành,Tấn công nhiều mục tiêu xung quanh,"Hoành Hành Thiên Lý, công phu vương đạo khiến đối thủ tan tác.Sử dụng sẽ gây sát thương lớn lên nhiều đối thủ",FightSkillGaiBang1_2,541,-1,-1,,"0,Cast_GB;500,ThienLyHoanhHanh",,,,,,,Active,MultipleTargetsAroundSelf,2,13,true,10,true,true,0,8,1200,Enemy,0,300,1,95,-1,true,gaibang_tianlihengxing,,20,,
