RowIndex,Tag,ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,Text,ChildrenJSON
375,Task,10399001,10399,1,1,-1,Hộ Vệ Hỗn Loạn,"Tức chết đi được.  <br> <Da Luật Dư Đổ qua lại trước mặt các hạ, sắc mặt hung tợn, nổi cơn lôi đình! ><br> Vài hôm trước rõ ràng ta thấy bọn Bọn Cướp Tần Gia Trại và 1 dội Tống Quân đánh nhau, không ngờ tối qua chúng lại tấn công vào đại doanh Liêu quân ta, không lẽ lại có quỉ kế gì đây.  <br> <Bỗng Da Luật Dư Đổ dừng lại, nở nụ cười nham hiểm. ><br> Chả lẽ nội bộ chúng xảy ra chuyện? Không biết sao đây? Nếu quả thật như vậy thì đó là cơ hội tốt cho chúng ta rồi. Nếu chúng ta hạ được Tần Gia Trại trước khi cướp của Tống quân, vậy thì chúng ta sẽ có rất nhiều vật tư dự trữ và tử sĩ. <br> các hạGiờ các hạ đi hạ 30 <color=#b029ff>Hộ vệ Tần Gia Trại <color=#473115>, Xem phản ứng chúng thế nào.","Xem ra sự thật giống với ta nghĩ, thật ra ta có nên xuất binh trước tiêu diệt Tần Gia Trại không? Nhưng nếu trúng gian kế của quân Tống thì sao? Nếu họ nhân cơ hội này đến đánh Đại Bản Doanh chúng ta, chúng ta há không phải..",36,10400,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10398""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""832""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""832""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1026"",""Count"":""30""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""16100""}}]"
376,Task,10400001,10400,0,1,-1,Nhật Mộ Thương Sơn Viễn,"Các hạ, người thanh niên vĩ đại!<br>Ta luôn chú ý theo dõi từng hành động của các hạ tại Long Tuyền, điều khiến ta vui mừng là, các hạ và trong truyền thuyết như nhau, và người mà Chũng Thế Hoành nói với ta giống nhau là một nhân vật vĩ đại, không hổ thẹn với thanh danh của các hạ!<br>Bây giờ ta không còn nghi ngờ năng lực của các hạ nữa, các hạ hoàn toàn đủ tư cách đến <color=#1cab2a>Thương Sơn <color=#473115>, tìm một vị anh hùng vĩ đại khác - <color=#b029ff>Tát Tang<color=#473115> giúp ông ta hoàn thành đại nghiệp.<br>Thương Sơn đường dài, chúc thượng lộ bình an","A, có phải thầy Thế Hoành và Lôi Hoán phái các hạ đến gặp ta? Như thế nhất định các hạ phải rất lợi hại, cám ơn các hạ đã đến giúp chúng ta.",37,10401,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10399""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""27"",""NPCID"":""307""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""16100""}}]"
377,Task,10401001,10401,0,1,-1,Tỉ Muội Tình Thâm,"Ta đã nghiên cứu tình báo về Lang Huyệt Đại Doanh mà lần trước ngươi mang về cho ta, từ việc bố trí chiến trường của Tát Lỗ có thể thấy được hắn đang chuẩn bị cho giấc mộng Thiên thu vạn đại, nhất thống giang hồ. Xem ra một trận chiến lớn khó mà tránh khỏi.<br> <Tát Mã thở dài, ánh mắt tràn đầy bi thương><br>hiện nay việc duy nhất ta lo lắng đó chính là em gái ta Tát Tuyết, tính nó thẳng thắng và kiên cường, ta rất lo lắng nó sẽ bị cuốn và cuộc chiến này. Ngươi có thể giúp ta đưa lá thư này cho Tát Tuyết không? Tát Tuyết rất thích đến Vọng Tuyết Nhai ngắm cảnh, ngươi nhất định sẽ tìm được nó ở Vọng Tuyết Nhai. Hy vọng sau khi thấy lá thư này, nó sẽ hiểu lo lắng của ta.","A, đây chẳng phải là thư của Tát Mã tỷ tỷ? Thì ra là vậy.<br> <Tát Tuyết sau khi xem thư xong khẽ gật đầu><br> Lần này đúng là khổ cho tỷ tỷ. Tình yêu cũng phải trả cái giá của nó!<br> <Tát Tuyết không nói nữa, chỉ đưa mắt ngắn phong cảnh và trầm tư.>",38,10402,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10400""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""11""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""13""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""57"",""NPCID"":""13""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40004419"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""16100""}}]"
378,Task,10402001,10402,1,1,-1,Trường Mao Tuyết Quái,"Các hạ, nhanh, mau tìm chỗ nấp!<br> <Tát Tuyết hốt hoảng la lên, như là phía sau lưng các hạ có một quái vật gì đó rất ghê gớm><br>Lần trước sau khi đọc lá thư của tỷ tỷ, ta đang chuẩn bị về Hạ Quan Trại để cứu tỷ tỷ, nhưng trước mặt ta đột nhiên xuất hiện một con quái vật lông dài. Tuy ta là lang nhân nhưng dù gì ta cũng là phận nữ nhi. Ta bị con quái vật đó làm cho thót tim, hiện nay ta bị con quái đó nhốt tại Vọng Tuyết Nhai, tính sao đây? Ta nghĩ ngươi cũng chưa chắc là đối thủ của nó chi bằng hãy mau tìm chỗ nấp. Sao? Ngươi định đi khiêu chiến con quái vật đó? Ta khuyên ngươi nên bỏ ý định đó đi. Nếu ngươi có thể diệt được nó, ta.... Ta.... sẽ tặng ngươi một món quà rất quí giá.","Các hạ có thật là đã đánh bại tên Trường mao nhục cầu rồi sao? Thật không ngờ các hạ đây thật là anh dũng, hay là thế này, tại hạ sẽ tặng cho các hạ bao Găng tay này nhé, đây là vật phẩm do tại hạ tại Vọng tuyết nhai nhận được ở trong đóng cỏ, hy vọng các hạ sẽ thích nó!",39,10403,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10401""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""13""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""13""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""57""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""545"",""Count"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""16100""}}]"
379,Task,10403001,10403,0,1,-1,Phong Thiền Đài,"Các hạ đã từng nghe qua Tung Sơn Phong Thiền Đài chưa? Trên đỉnh Tung Sơn có tòa Phong Thiền Đài, cách 1 khoảng thời gian đều cử hành sự kiện giải đấu cạnh kỹ! người dành lấy chiến thắng, sẽ nhận được 1 cái yêu đai tượng trưng cho chức vị võ lâm minh chủ. Trong vài năm nay, có bao nhiêu anh hùng hảo hán vì tranh đoạt chức vị minh chủ, và tại Tung Sơn không ngừng trinh chiến. đây là lúc dành cho các hạ cần phải đến đây để vương danh lập vạn, đến Tung Sơn Phong Thiền Đài 1 chuyến nhá. Hãy tìm 1 đối thủ dành cho bản thân mình.","Muốn làm minh chủ võ lâm là việc làm không dễ dàng chút nào, võ công cần phải thường ngày rèn luyện, ta đang đợi xem các hạ sẽ thi triển những kỹ năng tại Tung Sơn.",50,10404,-1,,"[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""483""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""483""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
380,Task,10404001,10404,1,1,-1,Giáo Đầu Náo Loạn,"Tức chết đi được.  <br> <Da Luật Dư Đổ qua lại trước mặt các hạ, sắc mặt hung tợn, nổi cơn lôi đình! ><br> Vài hôm trước rõ ràng ta thấy bọn Bọn Cướp Tần Gia Trại và 1 dội Tống Quân đánh nhau, không ngờ tối qua chúng lại tấn công vào đại doanh Liêu quân ta, không lẽ lại có quỉ kế gì đây.  <br> <Bỗng Da Luật Dư Đổ dừng lại, nở nụ cười nham hiểm. ><br> Chả lẽ nội bộ chúng xảy ra chuyện? Không biết sao đây? Nếu quả thật như vậy thì đó là cơ hội tốt cho chúng ta rồi. Nếu chúng ta hạ được Tần Gia Trại trước khi cướp của Tống quân, vậy thì chúng ta sẽ có rất nhiều vật tư dự trữ và tử sĩ. <br> các hạGiờ các hạ đi hạ 30 <color=#b029ff>Giáo đầu Tần Gia Trại <color=#473115>, Xem phản ứng chúng thế nào.","Xem ra sự thật giống với ta nghĩ, thật ra ta có nên xuất binh trước tiêu diệt Tần Gia Trại không? Nhưng nếu trúng gian kế của quân Tống thì sao? Nếu họ nhân cơ hội này đến đánh Đại Bản Doanh chúng ta, chúng ta há không phải..",51,10405,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10403""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""832""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""832""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1029"",""Count"":""30""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
381,Task,10405001,10405,2,1,-1,Chuẩn Bị Ngủ Đông,"Lúc những người khác trong thôn nhìn thấy các hạ, đều tỏ ra rất sợ hãi, các hạ. các hạ không nên cảm thấy lạ, chúng đều là trẻ nhỏ, chưa thấy rõ được ý nghĩa của cuộc sống.<br><...Trịnh Huyền mở nắp bầu rượu, hớp một ngụm lớn><br>Lại gần đến mùa đông rồi, trong bầu không khí ãm đạm này, chỉ dựa vào mắt không thể cảm giác được sự thay đổi của bốn mùa. Nhưng cơ thể thì có thể cảm giác được, mùa đông thì vẫn rất lạnh. Kiếp trước không biết chúng ta đã gây ra tội nghiệp gì mà ông trời lúc nào cũng dày vò chúng ta. Mấy năm trước khi mùa đông đến một số trai tráng đi lột Tông Hùng bì trở về, năm nay thì sao? Họ đều không trở về...cố gắng, tìm cũng không thấy...<br>Các hạ cũng thấy rồi, các hạ, hiện giờ chúng tôi chỉ trông cậy vào các hạ. Chỉ cần có 8 tấm <color=#ff7b00>Tông Hùng Bì<color=#473115>, mọi người trong thôn chúng tôi coi như được cứu rồi","Cảm ơn ông, coi như chúng ta đã được cứu!",53,10406,-1,,"[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""545""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""545""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""60""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1044"",""ItemID"":""40002142"",""Rate"":""50"",""Quantity"":""8""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
382,Task,10406001,10406,1,1,-1,Lang Thù Trong Thạch Lâm,"Tại hạ ngốc thật, thật là...<br><Dương Liên Tử Hiệu Đào khóc lớn...><br>Tại hạ chỉ biết rằng mùa xuân loài Lang Thù trong hang không có thức ăn, sẽ đến rừng đá kiếm ăn, chớ tại hạ không biết mùa đông cũng có. Tại hạ sáng sớm đã thức dậy mở cửa, lấy một vỏ đậu, gọi A Mao ngồi ở hiên nhà bóc vỏ. Nó là đứa trẻ rất vâng lời, nghe từng lời của tại hạ, nó bèn đi ra.<br>Tại hạ ở sau nhà bổ củi, vo gạo bỏ vào nồi, định nấu. Tại hạ gọi, A Mao! không nghe trả lời, đi ra xem, chỉ thấy đậu rơi đầy ra nền đất, không thấy A Mao của chúng ta? Tìm khắp nơi vẫn không thấy. Tại hạ hốt hoảng, nhờ mọi người tìm giúp cho đến buổi chiều mới tìm thấy trong bụi lùm ở <color=#1cab2a>Thạch Lâm<color=#473115> một chiếc giày nhỏ nằm trên hòn đá. Mọi người đều hốt hoảng, thôi chết rồi, e rằng gặp phải Lang Thù rồi! Đi vào trong, quả nhiên A Mao đang nằm trên ổ cỏ, lục phủ ngũ tạng đều bị ăn sạch, đứa bé đáng thương trong tay vẫn nắm chặt cái vỏ...<br>Cầu xin các hạ, các hạ, đánh bại mấy con<color=#b029ff> Lang Thù<color=#473115>, A Mao của ta ơi...<br><Tiếng than của lão thôn trưởng bên cạnh vọng lại.>",A Mao của tôi.... ôiiiiiii..,53,10407,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10405""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""546""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""546""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""60""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1047"",""Count"":""30""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
383,Task,10407001,10407,0,1,-1,Thế Ngoại Trà Viên,"Trong Thạch Lâm này chỉ còn một nơi không bị quấy nhiễu, đó là phía Tây Bắc <color=#1cab2a>Trà Viên <color=#473115>.<br><Trịnh Huyền nhìn về hướng Tây Bắc, đầy vẻ hiểu biết. ><br>Chủ nhân của Trà Viên đã có thể tránh khỏi sự nguyền rủa tuyệt vọng, vậy vị lão gia này. ..., hoặc phu nhân, nhất định có phương pháp gì đó có thể cứu người dân của Viên Nguyệt thôn. Dù cho ông ta chỉ có thể cứu một người, chỉ cần cứu<color=#b029ff> Quân Khả <color=#473115>mang đứa trẻ này đi cũng được<br>Hãy giúp chúng ta đến tìm chủ nhân của thế ngoại Trà Viên này, các hạ. Trên đường tuyệt đối phải cẩn thận, các đại hiệp đến tìm ông ta trước đây, không có ai quay trở lại.<br>Mong Quan Âm Bồ Tát phù hộ các hạ..","Các hạ, có thật là các hạ vì những người dân của thôn Viên Nguyệt nên đã mạo hiểm để chiến đấu với Yển Sư Xã?",54,10408,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10406""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""545""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""548""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""60"",""NPCID"":""548""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
384,Task,10408001,10408,4,1,-1,Lời Kêu Gọi Lương Thiện,"Tại hạ cảm biết được sự tồn tại của sự lương thiện.!<br><...Trịnh Huyền mở nắp bầu rượu, hớp một ngụm lớn, trong mắt lấp lánh tỏ vẻ hưng phấn><br>Đừng cho rằng tại hạ đang nằm mộng, các hạ, sống trên vùng đất đầy tuyệt vọng này mấy mươi năm rồi, cho dù chỉ có một tý lương thiện, tại hạ cũng sớm phát hiện ra được.<br>Tại hạ dường như có thể nhìn thấy, mấy cục đá thần kỳ đó, giống như một con phụng hoàng đang tỉa lại đôi cánh của mình. Tại hạ dường như có thể nhìn thấy, một tí lương thiện đã sót lại qua sự tàn phá, phủ lên phụng hoàng đá một lớp hào quang màu đỏ. Đi <color=#1cab2a>Thạch Lâm <color=#473115>, tìm thấy <color=#ff7b00>Phụng Hoàng Lưu Sơ <color=#473115>đi, các hạ.<br>Giao cho các hạ trọng trách giữ gìn và bảo tồn sự lương thiện","À, tôi đã cảm nhận thấy lương thiện rồi, các hạ nhất định cũng tìm thấy lương thiện ở Phụng Hoàng Lưu Sơ đó! Vậy chính là hy vọng của thôn chúng ta.",54,10409,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10407""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""545""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""545""}},{""Tag"":""EnterArea"",""Attributes"":{""MapID"":""60""},""Children"":[{""Tag"":""Area"",""Attributes"":{""Name"":""Phụng Hoàng Lưu Sơ"",""PosX"":""7373"",""PosY"":""4508"",""Radius"":""1000"",""EnterDialog"":""Tìm thấy tảng đá hình Phượng Hoàng"",""EnterMessage"":""Đã tìm thấy Phụng Hoàng Lưu Sơ rồi!""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
385,Task,10409001,10409,0,1,-1,Lời Thề,"Đừng sợ, ta không là hại các hạ đâu. Nhưng các hạ hứa cũng đừng làm hại ta đấy.  <br> Đại danh của các hạ ta rất rõ, các hạ, Yển Sư Xã trả giá cao cho mạng sống các hạ đấy. Nhưng ta không tuyên chiến với các hạ đâu, những người các hạ giúp đều là người thân của ta, các hạ cho họ hi vọng sống, ta rất cảm kích. <br> Ta từng là 1 thành viên của thôn Viên Nguyệt, ta từng thề sẽ mãi mãi bảo vệ Trịnh Viên và thôn Viên Nguyệt, nhưng bây giờ.  lại làm 1 thành viên của Yển Sư Xã, ta không muốn người thân ta thấy được hình dạng ta bây giờ. <br> Tuy ta rất muốn rời khỏi đây, cũng rất muốn về nha, nhưng ta không thể chống lại sức mạnh to lớn của Yển Sư. <br> Giao kiếm này cho thê tử ta là <color=#b029ff>Trịnh Viên<color=#473115>, nói với nàng là cho dù ta có chết đi, thì cũng không phản bội lời thề. <br> Các hạ nhất định phải nói với nàng đấy, xin các hạ đấy",Đây ... đây chả phải là kiếm của A Tín hay sao? Ta biết là A Tín vẫn chưa chết mà. A Tín! Huynh ấy nhất định sẽ quay về.,54,10410,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10408""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""550""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""547""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""60"",""NPCID"":""547""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002111"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
386,Task,10410001,10410,1,1,-1,Điểm Đến,"Các hạ, các hạ thật sự muốn vì người dân của thôn Viên Nguyệt mà mạo hiểm chiến đấu với đám thầy bùa ư?<br>Nhìn vẻ mặt nghi ngờ của các hạ... Được thôi, tại hạ thừa nhận lực lượng của đám thầy bùa không mạnh như thế, nhưng tại hạ có thể thấy cái bóng đen lớn phía sau họ, tuy tại hạ không biết căn nguyên của bóng đen đó là cái gì, nhưng tại hạ cảm thấy chúng đang nhằm vào Đại Lý. Đó mới chính là sự uy hiếp lớn nhất đối với Đoàn lang, đối với Đại Lý. Các hạ ra mặt dạy cho đám thầy bùa một bài học không phải là không được. Đi đánh bại bị chúng thao túng<color=#b029ff> Con rối đá<color=#473115> dạy cho chúng một trận. Như vậy mới có thể làm kinh động kẻ thao túng bên sau chúng, làm cho chúng không dám làm như vậy nữa","Các hạ, xem ra ngươi làm theo chỉ thị của ta rất tốt.",55,10411,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10409""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""548""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""548""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""60""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1049"",""Count"":""15""}},{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1050"",""Count"":""15""}},{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1052"",""Count"":""15""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""20250""}}]"
