RowIndex,Tag,TaskID,TaskName,TaskDescription,TaskType,TaskCondition,Text,ChildrenJSON
137,GuildTaskData,100136,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
138,GuildTaskData,100137,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
139,GuildTaskData,100138,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
140,GuildTaskData,100139,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
141,GuildTaskData,100140,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
142,GuildTaskData,100141,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
143,GuildTaskData,100142,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
144,GuildTaskData,100143,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
145,GuildTaskData,100144,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
146,GuildTaskData,100145,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
147,GuildTaskData,100146,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
148,GuildTaskData,100147,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
149,GuildTaskData,100148,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
150,GuildTaskData,100149,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
151,GuildTaskData,100150,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
152,GuildTaskData,100151,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
153,GuildTaskData,100152,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
154,GuildTaskData,100153,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
155,GuildTaskData,100154,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
156,GuildTaskData,100155,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
157,GuildTaskData,100156,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
158,GuildTaskData,100157,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
159,GuildTaskData,100158,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
160,GuildTaskData,100159,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
161,GuildTaskData,100160,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
162,GuildTaskData,100161,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
163,GuildTaskData,100162,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
164,GuildTaskData,100163,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
165,GuildTaskData,100164,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
166,GuildTaskData,100165,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
167,GuildTaskData,100166,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
168,GuildTaskData,100167,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
169,GuildTaskData,100168,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
170,GuildTaskData,100169,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
171,GuildTaskData,100170,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
172,GuildTaskData,100171,Đánh Bại Đầu Mục,"Các <color=#f78908>Đầu Mục<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Đầu Mục quái vật bất kỳ trên mọi bản đồ!!!",KillElite,-1|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
