RowIndex,Tag,ID,NextID,Name,Type,Level,Model,ScaleP,ManPosition,WomanPosition,ManRotation,WomanRotation,UseAdditiveShader,Alpha,Text,ChildrenJSON
653,Wing,1904,1914,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
654,Wing,1905,1915,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
655,Wing,1906,1916,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
656,Wing,1907,1917,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
657,Wing,1908,1918,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
658,Wing,1910,1920,Phụ thể - Tiên Hạc (Cấp 2),FairyCrane,2,ShouHun211227XianHeErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
659,Wing,1911,1921,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
660,Wing,1912,1922,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
661,Wing,1913,1923,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
662,Wing,1914,1924,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
663,Wing,1915,1925,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
664,Wing,1916,1926,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
665,Wing,1917,1927,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
666,Wing,1918,1928,Phụ thể - Tiên Hạc Biến Sắc (Cấp 2),FairyCrane,2,ShouHun211227XianHe2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
667,Wing,1920,-1,Phụ thể - Tiên Hạc (Cấp 3),FairyCrane,3,ShouHun211227XianHeSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
668,Wing,1921,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
669,Wing,1922,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
670,Wing,1923,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
671,Wing,1924,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
672,Wing,1925,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
673,Wing,1926,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
674,Wing,1927,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
675,Wing,1928,-1,Phụ thể - Tiên Hạc Biến Sắc (Cấp 3),FairyCrane,3,ShouHun211227XianHe3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
676,Wing,2000,2010,Phụ thể - Kim Ô (Cấp 1),GoldenRaven,1,ShouHun211223JinWuJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
677,Wing,2001,2011,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
678,Wing,2002,2012,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
679,Wing,2003,2013,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
680,Wing,2004,2014,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
681,Wing,2005,2015,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
682,Wing,2006,2016,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
683,Wing,2007,2017,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
684,Wing,2008,2018,Phụ thể - Kim Ô Biến Sắc (Cấp 1),GoldenRaven,1,ShouHun211223JinWu1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
685,Wing,2010,2020,Phụ thể - Kim Ô (Cấp 2),GoldenRaven,2,ShouHun211223JinWuErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
686,Wing,2011,2021,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
687,Wing,2012,2022,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
688,Wing,2013,2023,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
689,Wing,2014,2024,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
690,Wing,2015,2025,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
691,Wing,2016,2026,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
692,Wing,2017,2027,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
693,Wing,2018,2028,Phụ thể - Kim Ô Biến Sắc (Cấp 2),GoldenRaven,2,ShouHun211223JinWu2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
694,Wing,2020,-1,Phụ thể - Kim Ô (Cấp 3),GoldenRaven,3,ShouHun211223JinWuSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
695,Wing,2021,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
696,Wing,2022,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
697,Wing,2023,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
698,Wing,2024,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
699,Wing,2025,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
700,Wing,2026,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
701,Wing,2027,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
702,Wing,2028,-1,Phụ thể - Kim Ô Biến Sắc (Cấp 3),GoldenRaven,3,ShouHun211223JinWu3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
703,Wing,2100,2110,Phụ thể - Lộc Thục (Cấp 1),Reindeer,1,ShouHun220104LuJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
704,Wing,2101,2111,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
705,Wing,2102,2112,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
706,Wing,2103,2113,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
707,Wing,2104,2114,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
708,Wing,2105,2115,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
709,Wing,2106,2116,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
710,Wing,2107,2117,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
711,Wing,2108,2118,Phụ thể - Lộc Thục Biến Sắc (Cấp 1),Reindeer,1,ShouHun220104Lu1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
712,Wing,2110,2120,Phụ thể - Lộc Thục (Cấp 2),Reindeer,2,ShouHun220104LuErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
713,Wing,2111,2121,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
714,Wing,2112,2122,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
715,Wing,2113,2123,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
716,Wing,2114,2124,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
717,Wing,2115,2125,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
718,Wing,2116,2126,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
719,Wing,2117,2127,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
720,Wing,2118,2128,Phụ thể - Lộc Thục Biến Sắc (Cấp 2),Reindeer,2,ShouHun220104Lu2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
721,Wing,2120,-1,Phụ thể - Lộc Thục (Cấp 3),Reindeer,3,ShouHun220104LuSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
722,Wing,2121,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
723,Wing,2122,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
724,Wing,2123,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
725,Wing,2124,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
726,Wing,2125,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
727,Wing,2126,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
728,Wing,2127,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
729,Wing,2128,-1,Phụ thể - Lộc Thục Biến Sắc (Cấp 3),Reindeer,3,ShouHun220104Lu3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
730,Wing,2200,-1,Phụ thể - Thông Dụng,Common,1,TongYongHeTiTeXiao5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
731,Wing,2300,-1,Phụ thể - Cùng Kỳ (Cấp 1),DarknessBeast,1,ShouHun220815QiongQi1Ji,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
732,Wing,2310,-1,Phụ thể - Cùng Kỳ (Cấp 2),DarknessBeast,2,ShouHun220815QiongQi2Ji,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
733,Wing,2320,-1,Phụ thể - Cùng Kỳ (Cấp 3),DarknessBeast,3,ShouHun220815QiongQi3Ji,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
