Name,ChildrenJSON
soul_forth_skill_magic_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1950"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""24591"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_magic_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2013"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""26640"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_magic_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2163"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""28690"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_ice_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_icedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""172"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1795"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_ice_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_icedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1995"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_ice_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_icedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""191"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2394"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_ice_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_icedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""201"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2593"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_ice_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_icedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""216"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2793"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_fire_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_firedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""172"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1795"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_fire_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_firedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1995"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_fire_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_firedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""191"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2394"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_fire_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_firedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""201"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2593"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_fire_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_firedamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""216"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2793"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_light_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""172"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1795"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_light_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1995"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_light_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""191"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2394"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_light_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""201"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2593"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_light_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""216"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2793"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_poison_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""172"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1795"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_poison_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1995"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_poison_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""191"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2394"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_poison_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""201"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2593"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_poison_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""216"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2793"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_direct_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""231"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2317"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_direct_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""257"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2575"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_direct_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""309"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3090"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_direct_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""334"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3347"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_forth_skill_direct_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""180000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""360"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3605"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
fuqi_tongqilianzhi,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
