RowIndex,Tag,ID,Name,Icon,TypeDesc,TargetType,ItemLevel,RequireLevel,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ProgressTime,ProgressTick,MaxUsageTimesPerDay,Text,ChildrenJSON
322,Medicine,30003039,Huân lục hương cao,CircularTaskTool5_13,Dược phẩm,Self,9,60,608,152,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""574,-1,-1""}}]"
323,Medicine,30003040,An tức hương đan,Medicine2_6,Dược phẩm,Self,10,60,728,182,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""639,-1,-1""}}]"
324,Medicine,30003100,Nước Dưa Hấu,Cloth6_2,Dược phẩm,Self,10,30,900,175,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1992,-1,-1""}}]"
325,Medicine,30003101,Lục Đậu Thang,Cloth6_3,Dược phẩm,Self,10,30,900,175,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""760,-1,-1""}}]"
326,Medicine,30005021,Âm Nguyệt Tán,Medicine1_1,Dược phẩm,Self,1,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
327,Medicine,30005022,Thiên Nhãn Đan,Medicine1_11,Dược phẩm,Self,1,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
328,Medicine,30005023,Bá Vương Hoàn,Medicine1_16,Dược phẩm,Self,1,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
329,Medicine,30005024,Băng Linh Tán,Medicine1_2,Dược phẩm,Self,1,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
330,Medicine,30005025,Tuyền Tinh Tán,Medicine1_6,Dược phẩm,Self,3,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
331,Medicine,30005026,Thiên Xích Đan,Medicine1_14,Dược phẩm,Self,3,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
332,Medicine,30005027,Tích LịchTán,Medicine1_9,Dược phẩm,Self,3,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
333,Medicine,30005028,Qui Tâm Hoàn,Medicine1_15,Dược phẩm,Self,3,10,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
334,Medicine,30005029,Thiên Hương Cao,Medicine1_7,Dược phẩm,Self,4,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
335,Medicine,30005030,Khinh Thân Tán,Medicine1_10,Dược phẩm,Self,4,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
336,Medicine,30005031,Hạc Vũ Đan,Medicine2_1,Dược phẩm,Self,4,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
337,Medicine,30005032,Long Nha Tán,Medicine2_16,Dược phẩm,Self,4,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
338,Medicine,30005033,Băng Long Đan,Medicine2_4,Dược phẩm,Self,6,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""72,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
339,Medicine,30005034,Quy Giáp Tán,Medicine2_15,Dược phẩm,Self,6,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""72,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
340,Medicine,30005035,Kim Lôi Hoàn,Medicine2_10,Dược phẩm,Self,6,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""72,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
341,Medicine,30005036,Ngũ Độc Tán,Medicine2_11,Dược phẩm,Self,6,30,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""72,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
342,Medicine,30005037,Tiên Đan Thúy Lưu,Medicine2_3,Dược phẩm,Self,7,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""60,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
343,Medicine,30005038,Tiên Đan Vô Danh,Medicine3_13,Dược phẩm,Self,7,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""60,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
344,Medicine,30005039,Tiên Đan Thanh lân,Medicine3_3,Dược phẩm,Self,7,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""60,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
345,Medicine,30005040,Tiên Đan Thái Khê,Medicine3_7,Dược phẩm,Self,7,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""60,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
346,Medicine,30005041,Tiên Đan Băng Giám,Medicine4_2,Dược phẩm,Self,9,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""120,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
347,Medicine,30005042,Tiên Đan Tị Tà,Medicine3_13,Dược phẩm,Self,9,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""120,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
348,Medicine,30005043,Tiên Đan Huyền Viêm,Medicine2_4,Dược phẩm,Self,9,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""120,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
349,Medicine,30005044,Tiên Đan Phụng Châu,Medicine3_13,Dược phẩm,Self,9,60,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""120,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
350,Medicine,30008002,Thiên linh đan,Cloth3_1,Dược phẩm,Self,9,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008014,-1,-1""}}]"
351,Medicine,30008003,Địa linh đan,Cloth3_2,Dược phẩm,Pill,9,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_pet_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008015,-1,-1""}}]"
352,Medicine,30008014,Thông Thiên Linh Đan,Cloth3_14,Dược phẩm,Self,10,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""150,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008014,-1,-1""}}]"
353,Medicine,30008015,Triệt Địa Linh Đan,Cloth3_15,Dược phẩm,Pill,10,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_pet_exp_multiple"",""Values"":""150,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008015,-1,-1""}}]"
354,Medicine,30008016,Tiểu Linh Đan,Cloth3_16,Dược phẩm,Self,5,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_pet_exp_multiple"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008014,-1,-1""}}]"
355,Medicine,30008017,Cao Cấp Thiên Linh Đan,Cloth3_13,Dược phẩm,Self,10,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""18000000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008014,-1,-1""}}]"
356,Medicine,30008027,Thiên linh đan,Cloth3_1,Dược phẩm,Self,9,1,4,1,true,true,true,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008014,-1,-1""}}]"
357,Medicine,30008028,Địa linh đan,Cloth3_2,Dược phẩm,Pill,9,1,4,1,true,true,true,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_pet_exp_multiple"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008015,-1,-1""}}]"
358,Medicine,30103038,Tuyết Sâm Ngọc Thiểm Hoàn,Medicine2_8,Dược phẩm,Self,10,1,4000,1000,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}}]"
359,Medicine,30103039,Bách hoa ngọc lộ hoàn,Medicine2_4,Dược phẩm,Self,10,1,4000,1000,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
360,Medicine,30103040,Vương Mẫu Tiên Đan,Medicine3_13,Dược phẩm,Self,10,1,4000,1000,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
361,Medicine,30201001,Tiểu Huyết Chú,Charm_15,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp"",""Values"":""251,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201001,-1,-1""}}]"
362,Medicine,30201002,Hồng Huyết Chú,Charm_15,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp"",""Values"":""612,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201001,-1,-1""}}]"
363,Medicine,30201003,Xích Huyết Chú,Charm_15,Dược phẩm,Self,3,20,4328,1082,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp"",""Values"":""974,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201001,-1,-1""}}]"
364,Medicine,30201004,Thiên Huyết Trù,Charm_15,Dược phẩm,Self,4,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp"",""Values"":""1335,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201004,-1,-1""}}]"
365,Medicine,30201005,Vạn Huyết Trù,Charm_15,Dược phẩm,Self,5,40,7314,1828,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp"",""Values"":""1697,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201004,-1,-1""}}]"
366,Medicine,30201006,Tiểu Ma Chú,Charm_14,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp"",""Values"":""130,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201006,-1,-1""}}]"
367,Medicine,30201007,Đại Ma Chú,Charm_14,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp"",""Values"":""316,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201006,-1,-1""}}]"
368,Medicine,30201008,Địa Ma Chú,Charm_14,Dược phẩm,Self,3,20,4328,1082,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp"",""Values"":""501,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201006,-1,-1""}}]"
369,Medicine,30201009,Quỷ Ma Chú,Charm_14,Dược phẩm,Self,4,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp"",""Values"":""687,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201006,-1,-1""}}]"
370,Medicine,30201010,Thiên Ma Chú,Charm_14,Dược phẩm,Self,5,40,7314,1828,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp"",""Values"":""873,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201006,-1,-1""}}]"
