RowIndex,Tag,ID,Sex,Name,Model,LerpFactor,Text,ChildrenJSON
570,Hair,100131,1,Viêm Dương Phát,NanZhuJiaoTouFaZhengBaSaiTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhengBaSaiTaoZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhengBaSaiTaoZhuangBanTou"",""LerpFactor"":""0""}}]"
571,Hair,100132,0,Lưu Thái Phát,NuZhuJiaoTouFaSanTuGongErChunJieTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiSanTuGongErChunJieTaoZhuang"",""LerpFactor"":""0""}}]"
572,Hair,100133,1,Lưu Thái Phát,NanZhuJiaoTouFaSanTuGongErChunJieTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiSanTuGongErChunJieTaoZhuang"",""LerpFactor"":""0""}}]"
573,Hair,100134,0,Mê Điệp Phát,NuZhuJiaoTouFaXiuQiuTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiXiuQiuTaoZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiXiuQiuTaoZhuangBanTou"",""LerpFactor"":""0""}}]"
574,Hair,100135,1,Mê Điệp Phát,NanZhuJiaoTouFaXiuQiuTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXiuQiuTaoZhuang"",""LerpFactor"":""0""}}]"
575,Hair,100136,0,Vân Hải Gian,NuZhuJiaoTouFaZhouNianQingShiZhuangTeShuSe,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhouNianQingShiZhuangTeShuSe"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhouNianQingShiZhuangTeShuSeBanTou"",""LerpFactor"":""0""}}]"
576,Hair,100137,1,Vân Hải Gian,NanZhuJiaoTouFaZhouNianQingShiZhuangTeShuSe,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhouNianQingShiZhuangTeShuSe"",""LerpFactor"":""0""}}]"
577,Hair,100140,0,Trường Vũ Phát,NuZhuJiaoTouFaWuJiShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiWuJiShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiWuJiShiZhuangBanTou"",""LerpFactor"":""0""}}]"
578,Hair,100141,1,Trường Vũ Phát,NanZhuJiaoTouFaQinShiShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiQinShiShiZhuang"",""LerpFactor"":""0""}}]"
579,Hair,100144,0,Sương Hoa Phát,NuZhuJiaoTouFaXiaRiQingLiangShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiXiaRiQingLiangShiZhuang"",""LerpFactor"":""0""}}]"
580,Hair,100145,1,Sương Hoa Phát,NanZhuJiaoTouFaXiaRiQingLiangShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXiaRiQingLiangShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXiaRiQingLiangShiZhuangBanTou"",""LerpFactor"":""0""}}]"
581,Hair,100146,0,Gia Minh Phát,NuZhuJiaoTouFaJieHunShiZhuangGaoJi,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiJieHunShiZhuangGaoJi"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiJieHunShiZhuangGaoJiBanTou"",""LerpFactor"":""0""}}]"
582,Hair,100147,1,Gia Minh Phát,NanZhuJiaoTouFaJieHunShiZhuangGaoJi,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiJieHunShiZhuangGaoJi"",""LerpFactor"":""0""}}]"
583,Hair,100152,0,Linh Nguyệt Phát,NuZhuJiaoTouFaAnHeiYingGuangShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiAnHeiYingGuangShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiAnHeiYingGuangShiZhuangBanTou"",""LerpFactor"":""0""}}]"
584,Hair,100153,1,Linh Nguyệt Phát,NanZhuJiaoTouFaAnHeiYingGuangShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiAnHeiYingGuangShiZhuang"",""LerpFactor"":""0""}}]"
585,Hair,100160,0,Linh Lộc Phát,NuZhuJiaoTouFaShengDanJieShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiShengDanJieShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiShengDanJieShiZhuangBanTou"",""LerpFactor"":""0""}}]"
586,Hair,100161,1,Linh Lộc Phát,NanZhuJiaoTouFaShengDanJieShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiShengDanJieShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiShengDanJieShiZhuangBanTou"",""LerpFactor"":""0""}}]"
587,Hair,100166,0,Dẫn Hiểu Phát,NuZhuJiaoTouFaBaiXingZhengBaSaiShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBaiXingZhengBaSaiShiZhuang"",""LerpFactor"":""0""}}]"
588,Hair,100167,1,Dẫn Hiểu Phát,NanZhuJiaoTouFaBaiXingZhengBaSaiShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBaiXingZhengBaSaiShiZhuang"",""LerpFactor"":""0""}}]"
589,Hair,100178,0,Hàm Mộng Phát,NuZhuJiaoTouFaBaiXingZhengBaSaiShiZhuang01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBaiXingZhengBaSaiShiZhuang01"",""LerpFactor"":""0""}}]"
590,Hair,100179,1,Hàm Mộng Phát,NanZhuJiaoTouFaBaiXingZhengBaSaiShiZhuang01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBaiXingZhengBaSaiShiZhuang01"",""LerpFactor"":""0""}}]"
591,Hair,100182,0,Hô Quang Phát,NuZhuJiaoTouFaYuNuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiYuNuShiZhuang"",""LerpFactor"":""0""}}]"
592,Hair,100183,1,Hô Quang Phát,NanZhuJiaoTouFaYuNanShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiYuNanShiZhuang"",""LerpFactor"":""0""}}]"
593,Hair,100188,0,Minh Chiêu Phát,NuZhuJiaoTouFaZhongHuaWuSeShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZhongHuaWuSe"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhongHuaWuSeShiZhuangBanTou"",""LerpFactor"":""0""}}]"
594,Hair,100189,1,Minh Chiêu Phát,NanZhuJiaoTouFaZhongHuaWuSeShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhongHuaWuSeShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhongHuaWuSeShiZhuangBanTou"",""LerpFactor"":""0""}}]"
595,Hair,100190,0,Sóc Dạ Phát,NuZhuJiaoTouFaYiYuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiYiYuShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiYiYuShiZhuangBanTou"",""LerpFactor"":""0""}}]"
596,Hair,100191,1,Sóc Dạ Phát,NanZhuJiaoTouFaYiYuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiYiYuShiZhuang"",""LerpFactor"":""0""}}]"
597,Hair,100210,0,Nhục Giáp Mô,W_hair_2024RouJiaMo,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024RouJiaMo"",""LerpFactor"":""0""}}]"
598,Hair,100211,1,Nhục Giáp Mô,M_hair_2024RouJiaMo,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024RouJiaMo"",""LerpFactor"":""0""}}]"
599,Hair,100216,0,Liễu Loạn Phát,W_hair_2024AnYe,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024AnYe"",""LerpFactor"":""0""}}]"
600,Hair,100217,1,Liễu Loạn Phát,M_hair_2024AnYe,0.7,,
601,Hair,100222,0,Ngân Sa Phát,NuZhuJiaoTouFaBingXue2024ShiZhuang01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBingXue2024ShiZhuang01"",""LerpFactor"":""0""}}]"
602,Hair,100223,1,Ngân Sa Phát,NanZhuJiaoTouFaBingXue2024ShiZhuang01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBingXue2024ShiZhuang01"",""LerpFactor"":""0""}}]"
603,Hair,100224,0,Tuyết Huy Phát,NuZhuJiaoTouFaBingXue2024ShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBingXue2024ShiZhuang"",""LerpFactor"":""0""}}]"
604,Hair,100225,1,Tuyết Huy Phát,NanZhuJiaoTouFaBingXue2024ShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBingXue2024ShiZhuang"",""LerpFactor"":""0""}}]"
605,Hair,100234,0,Phỉ Nhiên Phát,W_hair_2025XiaoFu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2025XiaoFu"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2025XiaoFuBanTou"",""LerpFactor"":""0""}}]"
606,Hair,100235,1,Phỉ Nhiên Phát,M_hair_2025XiaoFu,0.7,,
